US009052008 43.7333 -96.6333 Minnehaha_County South_Dakota
USC00306659 44.6500 -73.4667 Clinton_County New_York
USC00306660 44.6917 -73.4556 Plattsburgh Halseys_Corners
USC00306674 41.1314 -73.7758 Pleasantville Westchester_County
USC00306685 42.6167 -75.6000 Chenango_County New_York
USC00306745 42.5700 -78.0406 Wyoming_County New_York
USC00306747 42.3717 -79.4867 Chautauqua_County New_York
USC00306765 44.0500 -73.4500 Port_Henry Essex_County
USC00306768 40.9500 -73.0667 Port_Jefferson Crystal_Brook
USC00306774 41.3800 -74.6847 Port_Jervis Germantown
USC00306789 42.0333 -78.3333 Cattaraugus_County New_York
USC00306810 44.6667 -75.0000 Potsdam St._Lawrence_County
USC00306817 41.6833 -73.9333 Dutchess_County New_York
USC00306820 41.7267 -73.9200 Fairview Dutchess_County
USC00306827 41.7167 -73.9167 Fairview Dutchess_County
USC00306831 42.5333 -77.3000 Steuben_County New_York
USC00306833 42.5167 -77.2667 Steuben_County New_York
USC00306839 42.3281 -74.4422 Greene_County New_York
USC00306842 42.3167 -74.4333 Prattsville Greene_County
USC00306848 42.4333 -74.2000 Albany_County New_York
USC00306867 43.5697 -76.1164 Pulaski Oswego_County
USC00306941 43.8167 -74.6667 Hamilton_County New_York
USC00306957 44.2961 -74.1028 Essex_County New_York
USC00306965 43.7500 -75.6833 Lewis_County New_York
USC00306983 42.0000 -73.8667 Red_Hook Red_Hook_Mills
USC00306989 42.1167 -78.8000 Cattaraugus_County New_York
USC00306999 42.3167 -74.6333 Delaware_County New_York
USC00307024 42.5333 -74.1667 Albany_County New_York
USC00307033 41.9333 -73.9167 Rhinebeck Dutchess_County
USC00307035 41.8847 -73.8686 Dutchess_County New_York
USC00307069 42.3667 -76.2167 Tioga_County New_York
USC00307070 42.3500 -76.2000 Tioga_County New_York
USC00307077 43.5667 -76.0500 Oswego_County New_York
USC00307088 42.6333 -74.5500 Richmondville Schoharie_County
USC00307097 43.2667 -78.3833 West_Ridgeway Orleans_County
USC00307115 41.8500 -74.0500 Ulster_County New_York
USC00307129 43.6000 -73.7331 Warren_County New_York
USC00307134 40.9619 -72.7158 Riverhead Centerville
USC00307195 42.3833 -75.4000 Otsego_County New_York
USC00307205 41.6000 -74.6000 Sullivan_County New_York
USC00307210 41.5917 -74.6142 Sullivan_County New_York
USC00307250 42.7500 -76.8333 Romulus Seneca_County
USC00307252 41.9167 -73.9667 Port_Ewen Ponck_Hockie
USC00307260 41.9267 -74.8958 Hazel Sullivan_County
USC00307274 41.8500 -74.0500 Ulster_County New_York
USC00307282 40.8000 -73.6333 East_Hills Nassau_County
USC00307291 42.9239 -73.7858 Country_Knolls Saratoga_County
USC00307317 42.2833 -74.5667 Hardscrabble Delaware_County
USC00307329 42.4264 -78.1919 Allegany_County New_York
USC00307338 41.0667 -73.7167 Westchester_County_Airport Harrison
USC00307348 44.1167 -74.6667 St._Lawrence_County New_York
USC00307356 44.0500 -74.6333 Hamilton_County New_York
USC00307382 43.0000 -74.6833 Saint_Johnsville Montgomery_County
USC00307397 42.1833 -78.7167 Salamanca Cattaraugus_County
USC00307398 42.1589 -78.7219 Salamanca Cattaraugus_County
USC00307400 42.1506 -78.7203 Salamanca Cattaraugus_County
USC00307405 43.1667 -73.3167 Salem Washington_County
USC00307413 43.1667 -74.8667 Herkimer_County New_York
USC00307420 41.4333 -74.1167 Beaver_Dam_Lake Orange_County
USC00307430 43.6403 -76.0972 Oswego_County New_York
USC00307472 44.3333 -74.1333 Saranac_Lake Trudeau
USC00307480 43.1000 -73.8333 Saratoga_County New_York
USC00307484 43.0333 -73.8167 Saratoga_Springs Saratoga_County
USC00307497 40.9833 -73.8000 Scarsdale Westchester_County
USC00307505 42.9000 -73.6000 Rensselaer_County New_York
USC00307514 42.8000 -73.9167 Schenectady Hawthorne_Hill
USC00307520 42.6650 -74.3036 Schoharie Schoharie_County
USC00307524 43.8333 -73.7667 Schroon_Lake Essex_County
USC00307532 44.0167 -73.7000 Essex_County New_York
USC00307544 43.1167 -73.5833 Starks_Knob Saratoga_County
USC00307549 43.1131 -73.5775 Starks_Knob Saratoga_County
USC00307557 42.1667 -77.9833 Scio Allegany_County
USC00307568 42.8167 -73.9833 Schenectady_County New_York
USC00307578 43.0167 -77.7500 Monroe_County New_York
USC00307587 40.8506 -73.6483 Sea_Cliff Nassau_County
USC00307596 42.0500 -74.5500 Ulster_County New_York
USC00307633 40.9586 -73.1047 Setauket-East_Setauket Suffolk_County
USC00307659 42.8000 -74.6000 Schoharie_County New_York
USC00307664 42.7833 -74.6667 Leesville Otsego_County
USC00307705 42.6772 -75.5067 Sherburne Chenango_County
USC00307713 42.1572 -79.5936 Sherman Chautauqua_County
USC00307721 41.9500 -74.2000 Ulster_County New_York
USC00307728 42.9500 -77.2500 Ontario_County New_York
USC00307742 41.3333 -73.8333 Shrub_Oak_Memorial_Park Shrub_Oak
USC00307748 43.7000 -73.5167 Warren_County New_York
USC00307749 42.7058 -78.0936 Wyoming_County New_York
USC00307750 42.5578 -79.1431 Hanford_Bay Chautauqua_County
USC00307772 42.2786 -79.2656 Chautauqua_County New_York
USC00307780 42.9461 -76.4314 Skaneateles Onondaga_County
USC00307799 42.0167 -74.4167 Ulster_County New_York
USC00307818 43.3519 -73.4961 Washington_County New_York
USC00307830 42.3833 -75.8167 Smithville_Flats Chenango_County
USC00307842 43.2358 -77.0842 Wayne_County New_York
USC00307864 42.6833 -77.8500 Livingston_County New_York
USC00307895 40.9000 -72.4500 Shinnecock_Hills Suffolk_County
USC00307906 43.0833 -78.0667 Genesee_County New_York
USC00307918 42.1833 -77.5500 Steuben_County New_York
USC00307925 44.5167 -74.8833 St._Lawrence_County New_York
USC00307940 42.6833 -75.3167 Otsego_County New_York
USC00307944 44.2667 -75.2000 St._Lawrence_County New_York
USC00307998 42.5333 -75.4333 Chenango_County New_York
USC00308006 42.6000 -75.4333 Chenango_County New_York
USC00308036 43.7833 -73.8000 Essex_County New_York
USC00308058 42.7167 -78.6000 Blakeley Erie_County
USC00308072 41.0333 -73.9333 Sparkill Rockland_County
USC00308080 43.5000 -74.3617 Speculator Hamilton_County
USC00308086 42.2167 -76.4667 Tioga_County New_York
USC00308088 42.2500 -76.5000 Tioga_County New_York
USC00308089 42.2000 -76.5333 Tioga_County New_York
USC00308090 42.1833 -76.5167 Tioga_County New_York
USC00308091 42.2000 -76.5333 Tioga_County New_York
USC00308096 42.3333 -73.5500 Columbia_County New_York
USC00308099 43.7667 -75.3000 Lewis_County New_York
USC00308104 43.2333 -73.7500 Saratoga_County New_York
USC00308130 41.1167 -74.0500 Spring_Valley Rockland_County
USC00308131 42.5572 -78.7389 Erie_County New_York
USC00308132 42.5497 -78.5767 Erie_County New_York
USC00308138 43.1333 -74.6667 Fulton_County New_York
USC00308152 42.9833 -78.0833 Morganville Genesee_County
USC00308160 42.4000 -74.6333 Delaware_County New_York
USC00308240 43.1333 -74.6000 Fulton_County New_York
USC00308248 43.9000 -75.0367 Herkimer_County New_York
USC00308304 41.5333 -73.7333 Dutchess_County New_York
USC00308309 42.1667 -76.3667 Tioga_County New_York
USC00308317 42.4608 -73.7500 Columbia_County New_York
USC00308321 41.1167 -74.1167 Montebello Rockland_County
USC00308322 41.1128 -74.1572 Suffern Rockland_County
USC00308338 42.5833 -74.5833 Schoharie_County New_York
USC00308352 41.8833 -74.4667 Ulster_County New_York
USC00308380 43.0500 -76.1500 Syracuse Onondaga_County
USC00308386 43.0344 -76.1344 State_University_of_New_York_College_of_Environmental_Science_and_Forestry Syracuse
USC00308388 43.3000 -75.6167 Oneida_County New_York
USC00308393 43.9667 -74.0333 Essex_County New_York
USC00308403 42.1833 -74.1500 Greene_County New_York
USC00308405 42.2000 -74.1000 Greene_County New_York
USC00308432 42.1333 -74.9000 Delaware_County New_York
USC00308455 44.2167 -75.8000 Theresa Jefferson_County
USC00308498 42.2072 -77.3306 Steuben_County New_York
USC00308503 43.8500 -73.4167 Essex_County New_York
USC00308512 41.4000 -73.6500 Putnam_County New_York
USC00308523 41.3333 -73.6500 Butlerville Westchester_County
USC00308578 43.2761 -75.1567 Trenton_Falls Oneida_County
USC00308586 42.9464 -74.2886 Tribes_Hill Montgomery_County
USC00308594 42.0667 -77.4833 Steuben_County New_York
USC00308597 42.7333 -73.7000 Watervliet Albany_County
USC00308600 42.7500 -73.6833 Troy Rensselaer_County
USC00308611 42.7167 -76.0167 Cortland_County New_York
USC00308614 42.7667 -76.0333 Cortland_County New_York
USC00308619 42.7833 -76.0333 Cortland_County New_York
USC00308625 42.8333 -76.0333 Onondaga_County New_York
USC00308627 42.7603 -76.0803 Cortland_County New_York
USC00308631 44.2308 -74.4383 Franklin_County New_York
USC00308633 43.6167 -75.4167 Lewis_County New_York
USC00308635 43.6500 -75.4167 Lewis_County New_York
USC00308665 42.3167 -75.3167 Delaware_County New_York
USC00308670 42.3542 -75.3242 Otsego_County New_York
USC00308720 40.8706 -72.8914 Brookhaven_National_Laboratory Suffolk_County
USC00308721 40.8656 -72.8642 Brookhaven_National_Laboratory Suffolk_County
USC00308733 43.1167 -75.2333 Utica Maynard
USC00308739 43.0833 -75.2000 Utica West_Frankfort
USC00308742 43.0000 -75.2667 Oneida_County New_York
USC00308746 42.4333 -73.6833 Valatie_Colony Columbia_County
USC00308749 41.0667 -73.7667 Quarry_Heights Westchester_County
USC00308773 40.9000 -73.3667 Centerport Huntington_Beach
USC00308831 42.1000 -76.0500 Endicott Broome_County
USC00308833 42.0500 -76.0500 Broome_County New_York
USC00308839 43.0044 -77.4472 Ontario_County New_York
USC00308856 42.6500 -73.9667 Albany_County New_York
USC00308860 42.2667 -79.6000 Chautauqua_County New_York
USC00308870 42.7000 -73.9500 Hartmans_Corners Albany_County
USC00308902 41.5667 -74.1667 Orange_County New_York
USC00308906 41.5514 -74.1628 Orange_County New_York
USC00308910 42.7392 -78.5878 Erie_County New_York
USC00308924 42.4333 -77.4667 Steuben_County New_York
USC00308932 42.1847 -75.1456 Delaware_County New_York
USC00308935 42.2333 -75.0833 Delaware_County New_York
USC00308936 42.1667 -75.1333 Walton Delaware_County
USC00308944 44.1481 -74.9003 St._Lawrence_County New_York
USC00308946 40.6550 -73.5053 Wantagh North_Wantagh
USC00308949 41.6500 -73.8667 Red_Oaks_Mill Dutchess_County
USC00308959 43.5500 -73.8000 Warren_County New_York
USC00308962 42.6856 -78.2203 Wyoming_County New_York
USC00308967 41.2667 -74.3667 Warwick Orange_County
USC00308987 42.9014 -76.8642 Waterloo Seneca_County
USC00309000 43.9761 -75.8753 Watertown Huntingtonville
USC00309020 42.3667 -76.8667 Schuyler_County New_York
USC00309021 42.4000 -76.9000 Irelandville Schuyler_County
USC00309047 42.0019 -76.5250 Waverly Tioga_County
USC00309049 43.2419 -77.3883 Monroe_County New_York
USC00309050 42.3333 -76.9500 Schuyler_County New_York
USC00309055 44.3564 -75.9286 Westminster_Park Rockport
USC00309072 42.1172 -77.9475 Wellsville Allegany_County
USC00309076 42.1667 -77.9833 Scio Allegany_County
USC00309087 42.3000 -77.8833 Allegany_County New_York
USC00309088 42.2833 -77.9333 Allegany_County New_York
USC00309089 42.8847 -77.5339 Ontario_County New_York
USC00309100 42.6167 -74.1667 Albany_County New_York
USC00309117 40.7333 -73.6000 Nassau_County New_York
USC00309125 42.2167 -77.4167 Steuben_County New_York
USC00309178 42.5167 -74.0500 Albany_County New_York
USC00309189 42.2956 -79.5856 Chautauqua_County New_York
USC00309205 42.4333 -74.7167 Delaware_County New_York
USC00309229 42.1453 -77.5661 Steuben_County New_York
USC00309237 42.2000 -74.3833 Greene_County New_York
USC00309248 43.1594 -75.4611 Oneida_County New_York
USC00309250 43.0333 -73.9333 Saratoga_County New_York
USC00309270 41.0833 -73.9667 West_Nyack Nauraushaun
USC00309292 41.3906 -73.9608 West_Point West_Point
USC00309303 42.6167 -73.6000 Rensselaer_County New_York
USC00309307 42.8333 -78.7500 West_Seneca Ebenezer
USC00309311 41.9500 -74.3167 Ulster_County New_York
USC00309374 44.8047 -74.2597 Franklin_County New_York
USC00309383 44.3667 -73.9000 Essex_County New_York
USC00309389 43.5575 -73.4011 Whitehall Washington_County
USC00309400 41.0167 -73.7333 White_Plains Westchester_County
USC00309413 41.5000 -73.7500 Putnam_County New_York
USC00309425 42.0397 -77.7650 Allegany_County New_York
USC00309437 42.3333 -75.9667 Whitney_Point Broome_County
USC00309439 42.3333 -75.8667 Broome_County New_York
USC00309442 42.3417 -75.9653 Broome_County New_York
USC00309457 42.6833 -76.8833 Gilbert Seneca_County
USC00309466 40.8000 -73.7667 Nassau_County New_York
USC00309480 43.3769 -75.9206 Oswego_County New_York
USC00309494 44.3333 -73.3500 Essex_County New_York
USC00309495 44.3842 -73.3819 Essex_County New_York
USC00309499 44.3931 -73.8589 North_Pole Essex_County
USC00309507 43.2500 -78.8333 Niagara_County New_York
USC00309510 43.8000 -75.6167 Lewis_County New_York
USC00309512 42.3500 -74.2833 Greene_County New_York
USC00309514 42.3000 -74.2500 Greene_County New_York
USC00309516 42.3031 -74.2011 Greene_County New_York
USC00309533 42.5167 -78.0500 Allegany_County New_York
USC00309544 43.2500 -76.8667 Wayne_County New_York
USC00309576 41.0167 -73.8500 Dobbs_Ferry Woodlands
USC00309593 42.8206 -78.1481 Wyoming_County New_York
USC00309640 42.8833 -77.8833 Livingston_County New_York
USC00309660 41.2667 -73.7667 Yorktown_Heights Westchester_County
USC00309670 41.2664 -73.7975 Westchester_County New_York
USC00309690 43.2683 -79.0103 Niagara_County New_York
USC00309691 43.2500 -79.0500 Youngstown Fort_Niagara_Beach
USC00310090 35.3992 -80.1994 Albemarle Stanly_County
USC00310160 35.9000 -82.0167 Mitchell_County North_Carolina
USC00310184 35.2014 -83.8386 Andrews Cherokee_County
USC00310192 35.0667 -83.9167 Clay_County North_Carolina
USC00310212 35.7425 -78.8369 Clairmont Knollwood
USC00310241 36.2911 -77.9822 Warren_County North_Carolina
USC00310286 35.7044 -79.8378 Redding_Hills Randolph_County
USC00310288 35.5950 -82.5517 Asheville Lee_Walker_Hots
USC00310294 35.6092 -82.6119 Woodfin Buncombe_County
USC00310312 35.8922 -81.9353 McDowell_County North_Carolina
USC00310356 34.6997 -76.7381 Atlantic_Beach Money_Island_Beach
USC00310375 35.3872 -76.7764 Beaufort_County North_Carolina
USC00310438 35.4592 -80.1828 Stanly_County North_Carolina
USC00310466 36.0167 -82.1667 Bakersville Mitchell_County
USC00310490 35.4167 -83.0833 Jackson_County North_Carolina
USC00310506 36.1617 -81.8742 Lees-McRae_College Banner_Elk
USC00310530 35.7667 -82.4333 Buncombe_County North_Carolina
USC00310531 35.7600 -82.4325 Buncombe_County North_Carolina
USC00310562 35.4500 -76.8333 Beaufort_County North_Carolina
USC00310576 35.1311 -76.8161 Pamlico_County North_Carolina
USC00310626 34.7000 -76.6333 Carteret_County North_Carolina
USC00310634 35.2333 -84.0833 Cherokee_County North_Carolina
USC00310635 35.2167 -84.1000 Cherokee_County North_Carolina
USC00310642 35.7000 -82.4333 Buncombe_County North_Carolina
USC00310645 36.1878 -81.8736 Beech_Mountain Avery_County
USC00310650 35.6333 -82.4000 Buncombe_County North_Carolina
USC00310652 35.6333 -82.4000 Buncombe_County North_Carolina
USC00310655 35.7000 -82.4000 Buncombe_County North_Carolina
USC00310674 35.5731 -76.5847 Beaufort_County North_Carolina
USC00310724 35.5044 -82.5967 Buncombe_County North_Carolina
USC00310750 35.6542 -79.0706 Chatham_County North_Carolina
USC00310795 35.3667 -82.8167 Haywood_County North_Carolina
USC00310843 35.6072 -82.3594 Black_Mountain Grovestone
USC00310878 35.3044 -82.6306 Transylvania_County North_Carolina
USC00310884 34.9836 -79.8769 Anson_County North_Carolina
USC00310901 36.1472 -81.7025 Moses_H_Cone_Memorial_Park Watauga_County
USC00310909 35.3500 -82.3667 Dana Henderson_County
USC00310917 36.4000 -81.2167 Alleghany_County North_Carolina
USC00310935 35.8333 -75.5500 Dare_County North_Carolina
USC00310955 34.3167 -78.4000 Bolton Columbus_County
USC00310977 36.2167 -81.6667 Dougherty_Heights Boone
USC00310982 36.2114 -81.6442 Blairmont Boone
USC00311055 35.2283 -82.7358 Brevard Ducktown
USC00311081 35.7428 -81.8361 Burke_County North_Carolina
USC00311156 35.4286 -83.4383 Bryson_City Swain_County
USC00311159 35.4333 -83.4500 Bryson_City Swain_County
USC00311164 35.4333 -83.4500 Bryson_City Swain_County
USC00311165 35.4467 -83.4622 Swain_County North_Carolina
USC00311174 35.1833 -82.6167 Transylvania_County North_Carolina
USC00311221 34.5494 -77.9719 Pender_County North_Carolina
USC00311222 34.5322 -77.8639 Pender_County North_Carolina
USC00311236 36.0833 -79.4333 Piedmont_Heights Burlington
USC00311239 36.0603 -79.4481 Greenbrier Burlington
USC00311241 36.0956 -79.4367 Piedmont_Heights Burlington
USC00311248 35.9253 -82.2692 Yancey_County North_Carolina
USC00311285 36.1414 -78.7736 Butner Granville_County
USC00311420 35.5453 -82.6986 Buncombe_County North_Carolina
USC00311423 35.2667 -79.6833 Moore_County North_Carolina
USC00311429 35.9494 -79.2386 Orange_County North_Carolina
USC00311433 35.9167 -82.4000 Yancey_County North_Carolina
USC00311437 35.7044 -82.7697 Madison_County North_Carolina
USC00311441 35.5167 -82.8500 Fibreville Haywood_County
USC00311449 34.8333 -78.8000 Bladen_County North_Carolina
USC00311479 35.2833 -81.8000 Caroleen Rutherford_County
USC00311515 35.3319 -79.4067 Carthage Moore_County
USC00311520 35.3167 -79.4167 Moore_County North_Carolina
USC00311528 35.1500 -83.4833 Macon_County North_Carolina
USC00311535 35.7192 -78.7878 Cary Wake_County
USC00311538 35.5119 -81.6189 Casar Cleveland_County
USC00311564 35.6375 -83.0956 Haywood_County North_Carolina
USC00311569 35.5500 -83.1000 Haywood_County North_Carolina
USC00311577 35.7000 -81.0833 Catawba Catawba_County
USC00311578 35.6486 -81.1342 Catawba_County North_Carolina
USC00311579 35.7444 -81.0847 Catawba_County North_Carolina
USC00311582 35.7333 -81.0667 Catawba_County North_Carolina
USC00311606 34.9833 -76.3000 Carteret_County North_Carolina
USC00311614 35.1500 -82.6333 Transylvania_County North_Carolina
USC00311624 35.8297 -82.1769 Yancey_County North_Carolina
USC00311629 35.8500 -82.2000 Yancey_County North_Carolina
USC00311647 34.3333 -78.8333 Chadbourn Columbus_County
USC00311655 36.0000 -79.0000 Orange_County North_Carolina
USC00311663 35.5667 -82.9000 Haywood_County North_Carolina
USC00311677 35.9086 -79.0794 Carrboro Plantation_Acres
USC00311682 35.9167 -79.0167 The_Oaks Chapel_Hill
USC00311695 35.2333 -80.8500 Third_Ward Charlotte
USC00311700 35.7369 -79.0047 Chatham_County North_Carolina
USC00311703 35.0167 -83.8000 Clay_County North_Carolina
USC00311725 35.4833 -83.3167 Cherokee Swain_County
USC00311760 35.4333 -82.2000 Lake_Lure Rutherford_County
USC00311770 35.5186 -77.1531 Beaufort_County North_Carolina
USC00311815 35.6500 -78.4667 Starmont Clayton
USC00311817 35.6350 -78.3981 Clayton Johnston_County
USC00311820 35.6408 -78.4633 Starmont Clayton
USC00311845 36.0833 -80.3833 Harmony_Grove Forsyth_County
USC00311869 35.5500 -83.5000 Swain_County North_Carolina
USC00311877 34.9667 -78.3167 Sampson_County North_Carolina
USC00311881 35.0247 -78.2758 Sampson_County North_Carolina
USC00311901 35.9167 -82.6000 Madison_County North_Carolina
